priceUsd,time,circulatingSupply,date
47453.5028451265708601,1641139200000,18917987.0000000000000000,2022-01-02T16:00:00.000Z
47913.6481267276206591,1641142800000,18917987.0000000000000000,2022-01-02T17:00:00.000Z
47520.8723432772701443,1641146400000,18918050.0000000000000000,2022-01-02T18:00:00.000Z
47118.4796562227676704,1641150000000,18918050.0000000000000000,2022-01-02T19:00:00.000Z
47047.6748108125016312,1641153600000,18918106.0000000000000000,2022-01-02T20:00:00.000Z
47143.3024231728837772,1641157200000,18918106.0000000000000000,2022-01-02T21:00:00.000Z
47099.7714947690695452,1641160800000,18918175.0000000000000000,2022-01-02T22:00:00.000Z
47349.4970177488868525,1641164400000,18918175.0000000000000000,2022-01-02T23:00:00.000Z
47391.4674352572265210,1641168000000,18918243.0000000000000000,2022-01-03T00:00:00.000Z
47177.1787160623909786,1641171600000,18918243.0000000000000000,2022-01-03T01:00:00.000Z
47169.0126422252188542,1641175200000,18918306.0000000000000000,2022-01-03T02:00:00.000Z
47083.0258375980679664,1641178800000,18918306.0000000000000000,2022-01-03T03:00:00.000Z
46897.7670032352033732,1641182400000,18918406.0000000000000000,2022-01-03T04:00:00.000Z
46942.9863081505706452,1641186000000,18918406.0000000000000000,2022-01-03T05:00:00.000Z
47201.9830151889473670,1641189600000,18918512.0000000000000000,2022-01-03T06:00:00.000Z
47005.6700613106762599,1641193200000,18918512.0000000000000000,2022-01-03T07:00:00.000Z
47110.2308530021234541,1641196800000,18918568.0000000000000000,2022-01-03T08:00:00.000Z
46960.0137816688092809,1641200400000,18918568.0000000000000000,2022-01-03T09:00:00.000Z
47041.6273081148498315,1641204000000,18918568.0000000000000000,2022-01-03T10:00:00.000Z
47213.6330694828751492,1641207600000,18918625.0000000000000000,2022-01-03T11:00:00.000Z
47331.4688144490240679,1641211200000,18918687.0000000000000000,2022-01-03T12:00:00.000Z
47337.9234023929821223,1641214800000,18918687.0000000000000000,2022-01-03T13:00:00.000Z
47179.0731674627795484,1641218400000,18918762.0000000000000000,2022-01-03T14:00:00.000Z
47040.1391515615760836,1641222000000,18918762.0000000000000000,2022-01-03T15:00:00.000Z
46684.4292739259684547,1641225600000,18918856.0000000000000000,2022-01-03T16:00:00.000Z
46605.5069825710289064,1641229200000,18918856.0000000000000000,2022-01-03T17:00:00.000Z
46755.2450333177496399,1641232800000,18918931.0000000000000000,2022-01-03T18:00:00.000Z
46641.3583771511161050,1641236400000,18918931.0000000000000000,2022-01-03T19:00:00.000Z
46585.6495543128466579,1641240000000,18919012.0000000000000000,2022-01-03T20:00:00.000Z
46063.4978168175786169,1641243600000,18919012.0000000000000000,2022-01-03T21:00:00.000Z
46242.7435437465535524,1641247200000,18919087.0000000000000000,2022-01-03T22:00:00.000Z
46361.1022033497682981,1641250800000,18919087.0000000000000000,2022-01-03T23:00:00.000Z
46609.8609396703682647,1641254400000,18919118.0000000000000000,2022-01-04T00:00:00.000Z
46411.2482485396723868,1641258000000,18919118.0000000000000000,2022-01-04T01:00:00.000Z
46282.0951251765235018,1641261600000,18919193.0000000000000000,2022-01-04T02:00:00.000Z
46329.4387085738722938,1641265200000,18919193.0000000000000000,2022-01-04T03:00:00.000Z
46558.6548949134942143,1641268800000,18919250.0000000000000000,2022-01-04T04:00:00.000Z
46308.2886536443829778,1641272400000,18919250.0000000000000000,2022-01-04T05:00:00.000Z
46344.7944298014766966,1641276000000,18919318.0000000000000000,2022-01-04T06:00:00.000Z
46502.7395349222117104,1641279600000,18919318.0000000000000000,2022-01-04T07:00:00.000Z
46633.1305071557845910,1641283200000,18919400.0000000000000000,2022-01-04T08:00:00.000Z
46633.1636582511808617,1641286800000,18919400.0000000000000000,2022-01-04T09:00:00.000Z
46458.2154527739489823,1641290400000,18919506.0000000000000000,2022-01-04T10:00:00.000Z
46777.5780285013332951,1641294000000,18919593.0000000000000000,2022-01-04T11:00:00.000Z
46841.4655143224679051,1641297600000,18919593.0000000000000000,2022-01-04T12:00:00.000Z
46681.7399788049989666,1641301200000,18919700.0000000000000000,2022-01-04T13:00:00.000Z
46995.7157471818263633,1641304800000,18919700.0000000000000000,2022-01-04T14:00:00.000Z
47413.0077743361268756,1641308400000,18919787.0000000000000000,2022-01-04T15:00:00.000Z
47009.6070836996320039,1641312000000,18919787.0000000000000000,2022-01-04T16:00:00.000Z
46887.5005672280209692,1641315600000,18919868.0000000000000000,2022-01-04T17:00:00.000Z
46708.5023083437450414,1641319200000,18919868.0000000000000000,2022-01-04T18:00:00.000Z
45834.9212769212354073,1641322800000,18919925.0000000000000000,2022-01-04T19:00:00.000Z
46101.9879681406950244,1641326400000,18919925.0000000000000000,2022-01-04T20:00:00.000Z
46359.8509143459398079,1641330000000,18919987.0000000000000000,2022-01-04T21:00:00.000Z
46336.3428623122833385,1641333600000,18919987.0000000000000000,2022-01-04T22:00:00.000Z
46193.1165986827996206,1641337200000,18920025.0000000000000000,2022-01-04T23:00:00.000Z
45959.6495976713446260,1641340800000,18920025.0000000000000000,2022-01-05T00:00:00.000Z
46332.3756141400969159,1641344400000,18920106.0000000000000000,2022-01-05T01:00:00.000Z
46216.5844722622124546,1641348000000,18920106.0000000000000000,2022-01-05T02:00:00.000Z
46366.9670665226138915,1641351600000,18920181.0000000000000000,2022-01-05T03:00:00.000Z
46464.1169829703916503,1641355200000,18920181.0000000000000000,2022-01-05T04:00:00.000Z
46431.6661272487044346,1641358800000,18920231.0000000000000000,2022-01-05T05:00:00.000Z
46369.6862829199848256,1641362400000,18920231.0000000000000000,2022-01-05T06:00:00.000Z
46534.2757398253932075,1641366000000,18920325.0000000000000000,2022-01-05T07:00:00.000Z
46469.7681595164344819,1641369600000,18920325.0000000000000000,2022-01-05T08:00:00.000Z
46679.6975608649040014,1641373200000,18920456.0000000000000000,2022-01-05T09:00:00.000Z
46931.0604219335919985,1641376800000,18920456.0000000000000000,2022-01-05T10:00:00.000Z
46847.8585581099178493,1641380400000,18920518.0000000000000000,2022-01-05T11:00:00.000Z
46306.0405920925646154,1641384000000,18920518.0000000000000000,2022-01-05T12:00:00.000Z
46258.0904521055324290,1641387600000,18920518.0000000000000000,2022-01-05T13:00:00.000Z
46443.8420898602774615,1641391200000,18920518.0000000000000000,2022-01-05T14:00:00.000Z
46695.1808175774294722,1641394800000,18920593.0000000000000000,2022-01-05T15:00:00.000Z
46649.2980731923433915,1641398400000,18920593.0000000000000000,2022-01-05T16:00:00.000Z
46381.5794641123137109,1641402000000,18920687.0000000000000000,2022-01-05T17:00:00.000Z
46106.2168069109520922,1641405600000,18920743.0000000000000000,2022-01-05T18:00:00.000Z
46018.5960502249703310,1641409200000,18920812.0000000000000000,2022-01-05T19:00:00.000Z
44979.0177285744741255,1641412800000,18920812.0000000000000000,2022-01-05T20:00:00.000Z
44133.0707093008402531,1641416400000,18920893.0000000000000000,2022-01-05T21:00:00.000Z
43759.7339561142140439,1641420000000,18920893.0000000000000000,2022-01-05T22:00:00.000Z
43520.0713349829687633,1641423600000,18920893.0000000000000000,2022-01-05T23:00:00.000Z
43597.7398951799389108,1641427200000,18920981.0000000000000000,2022-01-06T00:00:00.000Z
43752.5120030165128880,1641430800000,18920981.0000000000000000,2022-01-06T01:00:00.000Z
43681.3382536311596724,1641434400000,18921043.0000000000000000,2022-01-06T02:00:00.000Z
43403.5186403996411621,1641438000000,18921043.0000000000000000,2022-01-06T03:00:00.000Z
43017.1045084763581918,1641441600000,18921062.0000000000000000,2022-01-06T04:00:00.000Z
43145.2298247874968651,1641445200000,18921131.0000000000000000,2022-01-06T05:00:00.000Z
43198.1022980872312350,1641448800000,18921131.0000000000000000,2022-01-06T06:00:00.000Z
43189.0529394545593360,1641452400000,18921256.0000000000000000,2022-01-06T07:00:00.000Z
43305.2739924769725296,1641456000000,18921256.0000000000000000,2022-01-06T08:00:00.000Z
43139.7975304210575342,1641459600000,18921256.0000000000000000,2022-01-06T09:00:00.000Z
42705.3989565816437462,1641463200000,18921312.0000000000000000,2022-01-06T10:00:00.000Z
42982.7171467321867797,1641466800000,18921312.0000000000000000,2022-01-06T11:00:00.000Z
42970.4854429536383945,1641470400000,18921400.0000000000000000,2022-01-06T12:00:00.000Z
43087.1908800880400841,1641474000000,18921400.0000000000000000,2022-01-06T13:00:00.000Z
43228.1565672948699980,1641477600000,18921475.0000000000000000,2022-01-06T14:00:00.000Z
42946.9382794546894148,1641481200000,18921475.0000000000000000,2022-01-06T15:00:00.000Z
43097.0007235365261074,1641484800000,18921531.0000000000000000,2022-01-06T16:00:00.000Z
42992.3890780120096010,1641488400000,18921531.0000000000000000,2022-01-06T17:00:00.000Z
43150.5839621392890983,1641492000000,18921593.0000000000000000,2022-01-06T18:00:00.000Z
43435.2744243751039940,1641495600000,18921593.0000000000000000,2022-01-06T19:00:00.000Z
43559.4297589729758046,1641499200000,18921656.0000000000000000,2022-01-06T20:00:00.000Z
43295.1953225717805230,1641502800000,18921656.0000000000000000,2022-01-06T21:00:00.000Z
43244.3322719542245655,1641506400000,18921762.0000000000000000,2022-01-06T22:00:00.000Z
43291.0649432130212656,1641510000000,18921762.0000000000000000,2022-01-06T23:00:00.000Z
43254.7479394104671283,1641513600000,18921868.0000000000000000,2022-01-07T00:00:00.000Z
43034.9919568720110617,1641517200000,18921868.0000000000000000,2022-01-07T01:00:00.000Z
43201.1015828530016375,1641520800000,18921950.0000000000000000,2022-01-07T02:00:00.000Z
43030.4848388942222225,1641524400000,18921950.0000000000000000,2022-01-07T03:00:00.000Z
42359.3082004813773102,1641528000000,18922025.0000000000000000,2022-01-07T04:00:00.000Z
42193.1443850339632646,1641531600000,18922025.0000000000000000,2022-01-07T05:00:00.000Z
42262.4151832205881847,1641535200000,18922112.0000000000000000,2022-01-07T06:00:00.000Z
42116.8477773033180538,1641538800000,18922112.0000000000000000,2022-01-07T07:00:00.000Z
41717.9217665988548207,1641542400000,18922200.0000000000000000,2022-01-07T08:00:00.000Z
42126.5402945377561219,1641546000000,18922200.0000000000000000,2022-01-07T09:00:00.000Z
42503.4560345824091489,1641549600000,18922250.0000000000000000,2022-01-07T10:00:00.000Z
42279.2269808579743036,1641553200000,18922250.0000000000000000,2022-01-07T11:00:00.000Z
42258.6276818174525945,1641556800000,18922318.0000000000000000,2022-01-07T12:00:00.000Z
42416.1428228870731461,1641560400000,18922318.0000000000000000,2022-01-07T13:00:00.000Z
41650.5522852329291634,1641564000000,18922406.0000000000000000,2022-01-07T14:00:00.000Z
41958.4374711515212262,1641567600000,18922406.0000000000000000,2022-01-07T15:00:00.000Z
41245.7790730987666397,1641571200000,18922456.0000000000000000,2022-01-07T16:00:00.000Z
42062.1218613783771097,1641574800000,18922456.0000000000000000,2022-01-07T17:00:00.000Z
42015.1571942328916574,1641578400000,18922525.0000000000000000,2022-01-07T18:00:00.000Z
41667.4333826310848769,1641582000000,18922525.0000000000000000,2022-01-07T19:00:00.000Z
41828.3721317046088003,1641585600000,18922587.0000000000000000,2022-01-07T20:00:00.000Z
42046.5688817296387587,1641589200000,18922587.0000000000000000,2022-01-07T21:00:00.000Z
41970.5591948023335023,1641592800000,18922656.0000000000000000,2022-01-07T22:00:00.000Z
41890.0051783844077989,1641596400000,18922656.0000000000000000,2022-01-07T23:00:00.000Z
41559.6248106864896210,1641600000000,18922656.0000000000000000,2022-01-08T00:00:00.000Z
42028.7669984043078951,1641603600000,18922750.0000000000000000,2022-01-08T01:00:00.000Z
41981.3393505296022287,1641607200000,18922750.0000000000000000,2022-01-08T02:00:00.000Z
41885.7018620419398335,1641610800000,18922825.0000000000000000,2022-01-08T03:00:00.000Z
41840.6420488667145163,1641614400000,18922825.0000000000000000,2022-01-08T04:00:00.000Z
41958.9381993673003275,1641618000000,18922906.0000000000000000,2022-01-08T05:00:00.000Z
41998.3366645895127996,1641621600000,18922906.0000000000000000,2022-01-08T06:00:00.000Z
41936.9899454336222048,1641625200000,18922968.0000000000000000,2022-01-08T07:00:00.000Z
41911.0910576864206032,1641628800000,18922968.0000000000000000,2022-01-08T08:00:00.000Z
41988.9387429038338689,1641632400000,18923068.0000000000000000,2022-01-08T09:00:00.000Z
42171.9073627352431674,1641636000000,18923068.0000000000000000,2022-01-08T10:00:00.000Z
41944.9407153670204924,1641639600000,18923125.0000000000000000,2022-01-08T11:00:00.000Z
41989.3186938392569062,1641643200000,18923125.0000000000000000,2022-01-08T12:00:00.000Z
41915.7000853743906207,1641646800000,18923206.0000000000000000,2022-01-08T13:00:00.000Z
41954.1791436422137523,1641650400000,18923206.0000000000000000,2022-01-08T14:00:00.000Z
41872.4632084180953593,1641654000000,18923381.0000000000000000,2022-01-08T15:00:00.000Z
41664.9385374157752906,1641657600000,18923381.0000000000000000,2022-01-08T16:00:00.000Z
41463.4869791880484081,1641661200000,18923418.0000000000000000,2022-01-08T17:00:00.000Z
41026.5674067787367872,1641664800000,18923418.0000000000000000,2022-01-08T18:00:00.000Z
40880.8596470790013330,1641668400000,18923481.0000000000000000,2022-01-08T19:00:00.000Z
40935.0943705019621813,1641672000000,18923481.0000000000000000,2022-01-08T20:00:00.000Z
41087.1991887937708589,1641675600000,18923556.0000000000000000,2022-01-08T21:00:00.000Z
41923.7846716496490625,1641679200000,18923556.0000000000000000,2022-01-08T22:00:00.000Z
42126.3289521173801449,1641682800000,18923656.0000000000000000,2022-01-08T23:00:00.000Z
41840.4028655261391779,1641686400000,18923656.0000000000000000,2022-01-09T00:00:00.000Z
41892.4628358307943979,1641690000000,18923725.0000000000000000,2022-01-09T01:00:00.000Z
41935.6065299035064627,1641693600000,18923725.0000000000000000,2022-01-09T02:00:00.000Z
42270.2527733190360359,1641697200000,18923775.0000000000000000,2022-01-09T03:00:00.000Z
41930.4517450735370501,1641700800000,18923775.0000000000000000,2022-01-09T04:00:00.000Z
42212.9530003928781264,1641704400000,18923843.0000000000000000,2022-01-09T05:00:00.000Z
41882.1747065026799564,1641708000000,18923843.0000000000000000,2022-01-09T06:00:00.000Z
42025.0264608312934028,1641711600000,18923925.0000000000000000,2022-01-09T07:00:00.000Z
41959.7709267270970526,1641715200000,18923925.0000000000000000,2022-01-09T08:00:00.000Z
41801.7425472780846616,1641718800000,18924006.0000000000000000,2022-01-09T09:00:00.000Z
41653.5668343661263755,1641722400000,18924006.0000000000000000,2022-01-09T10:00:00.000Z
41783.5940600598319992,1641726000000,18924075.0000000000000000,2022-01-09T11:00:00.000Z
41985.5061742222521221,1641729600000,18924075.0000000000000000,2022-01-09T12:00:00.000Z
41896.5041802994029849,1641733200000,18924150.0000000000000000,2022-01-09T13:00:00.000Z
41667.4194744267023424,1641736800000,18924150.0000000000000000,2022-01-09T14:00:00.000Z
41704.1770117450130183,1641740400000,18924237.0000000000000000,2022-01-09T15:00:00.000Z
41735.5610137589654754,1641744000000,18924237.0000000000000000,2022-01-09T16:00:00.000Z
42157.2838915865021614,1641747600000,18924293.0000000000000000,2022-01-09T17:00:00.000Z
42188.5908223703374903,1641751200000,18924293.0000000000000000,2022-01-09T18:00:00.000Z
42090.8114616372262882,1641754800000,18924375.0000000000000000,2022-01-09T19:00:00.000Z
42770.5361984956364080,1641758400000,18924375.0000000000000000,2022-01-09T20:00:00.000Z
42578.3303098442037311,1641762000000,18924456.0000000000000000,2022-01-09T21:00:00.000Z
42433.9496701657954513,1641765600000,18924456.0000000000000000,2022-01-09T22:00:00.000Z
42309.0879568986611947,1641769200000,18924506.0000000000000000,2022-01-09T23:00:00.000Z
41998.8283838892759418,1641772800000,18924506.0000000000000000,2022-01-10T00:00:00.000Z
41816.1544215818481503,1641776400000,18924606.0000000000000000,2022-01-10T01:00:00.000Z
41944.5298099113470119,1641780000000,18924606.0000000000000000,2022-01-10T02:00:00.000Z
42098.2118268612135217,1641783600000,18924712.0000000000000000,2022-01-10T03:00:00.000Z
42093.8751534788240996,1641787200000,18924712.0000000000000000,2022-01-10T04:00:00.000Z
42330.2160015075621835,1641790800000,18924781.0000000000000000,2022-01-10T05:00:00.000Z
42140.9624440120589106,1641794400000,18924781.0000000000000000,2022-01-10T06:00:00.000Z
42032.8888854152496922,1641798000000,18924850.0000000000000000,2022-01-10T07:00:00.000Z
42116.9436698508441730,1641801600000,18924850.0000000000000000,2022-01-10T08:00:00.000Z
41911.7696156265462897,1641805200000,18924943.0000000000000000,2022-01-10T09:00:00.000Z
41928.6411919941058572,1641808800000,18924943.0000000000000000,2022-01-10T10:00:00.000Z
41894.0289562142161461,1641812400000,18925006.0000000000000000,2022-01-10T11:00:00.000Z
41646.3241155561508378,1641816000000,18925006.0000000000000000,2022-01-10T12:00:00.000Z
41123.8525649841522862,1641819600000,18925068.0000000000000000,2022-01-10T13:00:00.000Z
40939.8820941989745586,1641823200000,18925068.0000000000000000,2022-01-10T14:00:00.000Z
40806.2206555197919781,1641826800000,18925137.0000000000000000,2022-01-10T15:00:00.000Z
41010.0076596597589361,1641830400000,18925137.0000000000000000,2022-01-10T16:00:00.000Z
41933.8489244260117585,1641834000000,18925187.0000000000000000,2022-01-10T17:00:00.000Z
41309.3760485012014388,1641837600000,18925187.0000000000000000,2022-01-10T18:00:00.000Z
41724.8752752481912282,1641841200000,18925268.0000000000000000,2022-01-10T19:00:00.000Z
41421.6382248339105225,1641844800000,18925268.0000000000000000,2022-01-10T20:00:00.000Z
41775.2183256540586646,1641848400000,18925356.0000000000000000,2022-01-10T21:00:00.000Z
41768.9777482641567762,1641852000000,18925356.0000000000000000,2022-01-10T22:00:00.000Z
41696.6675928393241346,1641855600000,18925418.0000000000000000,2022-01-10T23:00:00.000Z
41913.8691294249444340,1641859200000,18925418.0000000000000000,2022-01-11T00:00:00.000Z
41732.5552338012129720,1641862800000,18925418.0000000000000000,2022-01-11T01:00:00.000Z
42002.9907864813183744,1641866400000,18925512.0000000000000000,2022-01-11T02:00:00.000Z
42287.8083632674787149,1641870000000,18925512.0000000000000000,2022-01-11T03:00:00.000Z
42320.7991277708650079,1641873600000,18925575.0000000000000000,2022-01-11T04:00:00.000Z
42376.2594187102556141,1641877200000,18925575.0000000000000000,2022-01-11T05:00:00.000Z
42187.2271620572339928,1641880800000,18925706.0000000000000000,2022-01-11T06:00:00.000Z
42153.4385879834036346,1641884400000,18925706.0000000000000000,2022-01-11T07:00:00.000Z
42289.3679009963913005,1641888000000,18925762.0000000000000000,2022-01-11T08:00:00.000Z
42047.2030251106215821,1641891600000,18925762.0000000000000000,2022-01-11T09:00:00.000Z
42091.7576195223819081,1641895200000,18925812.0000000000000000,2022-01-11T10:00:00.000Z
41700.8811478938801789,1641898800000,18925812.0000000000000000,2022-01-11T11:00:00.000Z
41921.0424232490844541,1641902400000,18925843.0000000000000000,2022-01-11T12:00:00.000Z
41924.3085844016736033,1641906000000,18925843.0000000000000000,2022-01-11T13:00:00.000Z
41757.0582574452661726,1641909600000,18925931.0000000000000000,2022-01-11T14:00:00.000Z
41663.5743323898082996,1641913200000,18925931.0000000000000000,2022-01-11T15:00:00.000Z
41749.8928345523397016,1641916800000,18925993.0000000000000000,2022-01-11T16:00:00.000Z
42757.5013888756300687,1641920400000,18925993.0000000000000000,2022-01-11T17:00:00.000Z
42629.1067308354014419,1641924000000,18926056.0000000000000000,2022-01-11T18:00:00.000Z
42813.4491077244642307,1641927600000,18926056.0000000000000000,2022-01-11T19:00:00.000Z
43054.0814200870270008,1641931200000,18926156.0000000000000000,2022-01-11T20:00:00.000Z
42829.0284485519327345,1641934800000,18926156.0000000000000000,2022-01-11T21:00:00.000Z
42748.9174422081814799,1641938400000,18926275.0000000000000000,2022-01-11T22:00:00.000Z
42795.7515824941137712,1641942000000,18926275.0000000000000000,2022-01-11T23:00:00.000Z
42779.4110528304346920,1641945600000,18926375.0000000000000000,2022-01-12T00:00:00.000Z
42751.0785695443504734,1641949200000,18926375.0000000000000000,2022-01-12T01:00:00.000Z
42698.9991522004001646,1641952800000,18926481.0000000000000000,2022-01-12T02:00:00.000Z
42599.7224855929228781,1641956400000,18926481.0000000000000000,2022-01-12T03:00:00.000Z
42679.8133891547583273,1641960000000,18926493.0000000000000000,2022-01-12T04:00:00.000Z
42683.4291178502512143,1641963600000,18926493.0000000000000000,2022-01-12T05:00:00.000Z
42760.6433539158904798,1641967200000,18926575.0000000000000000,2022-01-12T06:00:00.000Z
42723.0069183031366306,1641970800000,18926575.0000000000000000,2022-01-12T07:00:00.000Z
42641.1552508098492639,1641974400000,18926643.0000000000000000,2022-01-12T08:00:00.000Z
42683.6042529151188410,1641978000000,18926643.0000000000000000,2022-01-12T09:00:00.000Z
42840.7437687788935549,1641981600000,18926706.0000000000000000,2022-01-12T10:00:00.000Z
42868.0666744581712988,1641985200000,18926706.0000000000000000,2022-01-12T11:00:00.000Z
43015.5809514935234949,1641988800000,18926793.0000000000000000,2022-01-12T12:00:00.000Z
43305.2623837390297845,1641992400000,18926793.0000000000000000,2022-01-12T13:00:00.000Z
43950.6523113893895306,1641996000000,18926881.0000000000000000,2022-01-12T14:00:00.000Z
43885.3518876831137447,1641999600000,18926881.0000000000000000,2022-01-12T15:00:00.000Z
43594.3195828327889253,1642003200000,18926943.0000000000000000,2022-01-12T16:00:00.000Z
43650.5536319749758814,1642006800000,18926943.0000000000000000,2022-01-12T17:00:00.000Z
43888.9666015352397788,1642010400000,18927012.0000000000000000,2022-01-12T18:00:00.000Z
43695.0590408135866572,1642014000000,18927012.0000000000000000,2022-01-12T19:00:00.000Z
43818.1831291653715021,1642017600000,18927012.0000000000000000,2022-01-12T20:00:00.000Z
43982.6756745561495282,1642021200000,18927081.0000000000000000,2022-01-12T21:00:00.000Z
43917.5723133081217655,1642024800000,18927081.0000000000000000,2022-01-12T22:00:00.000Z
43922.9601902211991543,1642028400000,18927168.0000000000000000,2022-01-12T23:00:00.000Z
43978.9405790420052699,1642032000000,18927168.0000000000000000,2022-01-13T00:00:00.000Z
43752.1255724618979045,1642035600000,18927281.0000000000000000,2022-01-13T01:00:00.000Z
43599.6978152284077616,1642039200000,18927281.0000000000000000,2022-01-13T02:00:00.000Z
43630.4724473014739599,1642042800000,18927350.0000000000000000,2022-01-13T03:00:00.000Z
43594.1336307828424090,1642046400000,18927350.0000000000000000,2022-01-13T04:00:00.000Z
43686.8229968029574997,1642050000000,18927456.0000000000000000,2022-01-13T05:00:00.000Z
43751.0106861853936163,1642053600000,18927456.0000000000000000,2022-01-13T06:00:00.000Z
43718.8902178083014783,1642057200000,18927612.0000000000000000,2022-01-13T07:00:00.000Z
43693.4240476832421859,1642060800000,18927612.0000000000000000,2022-01-13T08:00:00.000Z
43880.8073869865751152,1642064400000,18927706.0000000000000000,2022-01-13T09:00:00.000Z
43882.2149388960432155,1642068000000,18927706.0000000000000000,2022-01-13T10:00:00.000Z
43866.7483151793039823,1642071600000,18927793.0000000000000000,2022-01-13T11:00:00.000Z
43667.1859598321004509,1642075200000,18927793.0000000000000000,2022-01-13T12:00:00.000Z
43808.3090949985914542,1642078800000,18927793.0000000000000000,2022-01-13T13:00:00.000Z
43918.1443911964453892,1642082400000,18927918.0000000000000000,2022-01-13T14:00:00.000Z
44160.6447871977330881,1642086000000,18927918.0000000000000000,2022-01-13T15:00:00.000Z
42963.3467850408830894,1642089600000,18928012.0000000000000000,2022-01-13T16:00:00.000Z
43286.4786570483043684,1642093200000,18928012.0000000000000000,2022-01-13T17:00:00.000Z
42752.0393606935416384,1642096800000,18928075.0000000000000000,2022-01-13T18:00:00.000Z
42820.5834384071961168,1642100400000,18928075.0000000000000000,2022-01-13T19:00:00.000Z
42741.4925496500943656,1642104000000,18928150.0000000000000000,2022-01-13T20:00:00.000Z
42669.3333208434070186,1642107600000,18928150.0000000000000000,2022-01-13T21:00:00.000Z
42830.7853836637740646,1642111200000,18928150.0000000000000000,2022-01-13T22:00:00.000Z
42644.3912310487320422,1642114800000,18928262.0000000000000000,2022-01-13T23:00:00.000Z
42560.5411891779009444,1642118400000,18928262.0000000000000000,2022-01-14T00:00:00.000Z
42805.3603834322072157,1642122000000,18928387.0000000000000000,2022-01-14T01:00:00.000Z
42653.7630893880610569,1642125600000,18928387.0000000000000000,2022-01-14T02:00:00.000Z
42771.6186768257119194,1642129200000,18928468.0000000000000000,2022-01-14T03:00:00.000Z
42771.1593449231463648,1642132800000,18928468.0000000000000000,2022-01-14T04:00:00.000Z
42751.4311076351770982,1642136400000,18928525.0000000000000000,2022-01-14T05:00:00.000Z
42898.2690428207372944,1642140000000,18928525.0000000000000000,2022-01-14T06:00:00.000Z
42846.1942325116927259,1642143600000,18928637.0000000000000000,2022-01-14T07:00:00.000Z
42676.4512683826007977,1642147200000,18928637.0000000000000000,2022-01-14T08:00:00.000Z
42528.3883883489740952,1642150800000,18928706.0000000000000000,2022-01-14T09:00:00.000Z
42629.3650903555227644,1642154400000,18928706.0000000000000000,2022-01-14T10:00:00.000Z
42336.0334455230192616,1642158000000,18928806.0000000000000000,2022-01-14T11:00:00.000Z
42053.1998527675220847,1642161600000,18928806.0000000000000000,2022-01-14T12:00:00.000Z
42184.1080050952715873,1642165200000,18928912.0000000000000000,2022-01-14T13:00:00.000Z
42229.0545919636317033,1642168800000,18928912.0000000000000000,2022-01-14T14:00:00.000Z
42940.9114458012013693,1642172400000,18929006.0000000000000000,2022-01-14T15:00:00.000Z
43102.2832334489502076,1642176000000,18929006.0000000000000000,2022-01-14T16:00:00.000Z
43243.4368070729274594,1642179600000,18929006.0000000000000000,2022-01-14T17:00:00.000Z
43038.5005458748634073,1642183200000,18929118.0000000000000000,2022-01-14T18:00:00.000Z
43126.0764694233683454,1642186800000,18929118.0000000000000000,2022-01-14T19:00:00.000Z
43201.4928710077200120,1642190400000,18929200.0000000000000000,2022-01-14T20:00:00.000Z
43190.3255786165882760,1642194000000,18929312.0000000000000000,2022-01-14T21:00:00.000Z
43395.0397804102422505,1642197600000,18929312.0000000000000000,2022-01-14T22:00:00.000Z
43344.0991315152795014,1642201200000,18929381.0000000000000000,2022-01-14T23:00:00.000Z
43153.0292295021468618,1642204800000,18929381.0000000000000000,2022-01-15T00:00:00.000Z
43189.2661490915359152,1642208400000,18929475.0000000000000000,2022-01-15T01:00:00.000Z
43057.8354337918830590,1642212000000,18929475.0000000000000000,2022-01-15T02:00:00.000Z
43176.4569637907514410,1642215600000,18929643.0000000000000000,2022-01-15T03:00:00.000Z
43059.9863900204806353,1642219200000,18929643.0000000000000000,2022-01-15T04:00:00.000Z
43029.7987463807965333,1642222800000,18929712.0000000000000000,2022-01-15T05:00:00.000Z
43136.6844444095863316,1642226400000,18929712.0000000000000000,2022-01-15T06:00:00.000Z
43192.5859278747346376,1642230000000,18929775.0000000000000000,2022-01-15T07:00:00.000Z
43145.5322143983815393,1642233600000,18929775.0000000000000000,2022-01-15T08:00:00.000Z
43120.6230388745592466,1642237200000,18929850.0000000000000000,2022-01-15T09:00:00.000Z
43152.7887417023870727,1642240800000,18929850.0000000000000000,2022-01-15T10:00:00.000Z
43229.6926454848416674,1642244400000,18929937.0000000000000000,2022-01-15T11:00:00.000Z
43121.2501393586349571,1642248000000,18929937.0000000000000000,2022-01-15T12:00:00.000Z
42826.0222911476084653,1642251600000,18929968.0000000000000000,2022-01-15T13:00:00.000Z
43014.6277368389587712,1642255200000,18929968.0000000000000000,2022-01-15T14:00:00.000Z
43263.9462428724150299,1642258800000,18930087.0000000000000000,2022-01-15T15:00:00.000Z
43479.4441780852684073,1642262400000,18930087.0000000000000000,2022-01-15T16:00:00.000Z
43423.1106303238844907,1642266000000,18930206.0000000000000000,2022-01-15T17:00:00.000Z
43466.5388299941670575,1642269600000,18930206.0000000000000000,2022-01-15T18:00:00.000Z
43423.8085942941318702,1642273200000,18930250.0000000000000000,2022-01-15T19:00:00.000Z
43580.5810374950301435,1642276800000,18930250.0000000000000000,2022-01-15T20:00:00.000Z
